TABLE NO.  1
 NMROW       TVKA        TVV2        TVV3        TVCL        KA          V2          V3          CL          Q           IPRED       Y           DV          PRED        RES         WRES
  2.1300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.2362E-01  2.5372E-01  0.0000E+00  2.4131E-01  0.0000E+00  0.0000E+00
  2.1400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.0627E-01  2.4964E-01  0.0000E+00  2.2531E-01  0.0000E+00  0.0000E+00
  2.1500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.9159E-01  2.4100E-01  0.0000E+00  2.1202E-01  0.0000E+00  0.0000E+00
  2.1600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.7906E-01  1.5467E-01  0.0000E+00  2.0077E-01  0.0000E+00  0.0000E+00
  2.1700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.6825E-01  1.5689E-01  0.0000E+00  1.9108E-01  0.0000E+00  0.0000E+00
  2.1800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.5883E-01  7.9529E-02  0.0000E+00  1.8258E-01  0.0000E+00  0.0000E+00
  2.1900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.5055E-01  1.1317E-01  0.0000E+00  1.7500E-01  0.0000E+00  0.0000E+00
  2.2000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.4318E-01  1.5545E-01  0.0000E+00  1.6813E-01  0.0000E+00  0.0000E+00
  2.2100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3656E-01  7.1370E-02  0.0000E+00  1.6183E-01  0.0000E+00  0.0000E+00
  2.2200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3055E-01  1.6568E-01  0.0000E+00  1.5597E-01  0.0000E+00  0.0000E+00
  2.2300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.1476E-01  7.8065E-01  0.0000E+00  8.5862E-01  0.0000E+00  0.0000E+00
  2.2400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.9896E-01  7.3762E-01  0.0000E+00  1.0876E+00  0.0000E+00  0.0000E+00
  2.2500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  8.2911E-01  8.7119E-01  0.0000E+00  1.0894E+00  0.0000E+00  0.0000E+00
  2.2600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.8571E-01  8.9541E-01  0.0000E+00  9.9401E-01  0.0000E+00  0.0000E+00
  2.2700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.1214E-01  4.9588E-01  0.0000E+00  8.6769E-01  0.0000E+00  0.0000E+00
  2.2800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.3091E-01  8.7266E-01  0.0000E+00  7.4188E-01  0.0000E+00  0.0000E+00
  2.2900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  5.5299E-01  3.3588E-01  0.0000E+00  6.2985E-01  0.0000E+00  0.0000E+00
  2.3000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.8310E-01  3.2182E-01  0.0000E+00  5.3566E-01  0.0000E+00  0.0000E+00
  2.3100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.2268E-01  4.2112E-01  0.0000E+00  4.5899E-01  0.0000E+00  0.0000E+00
  2.3200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.7154E-01  3.3095E-01  0.0000E+00  3.9772E-01  0.0000E+00  0.0000E+00
  2.3300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.2878E-01  3.6468E-01  0.0000E+00  3.4923E-01  0.0000E+00  0.0000E+00
  2.3400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.9323E-01  2.0544E-01  0.0000E+00  3.1096E-01  0.0000E+00  0.0000E+00
  2.3500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.6374E-01  3.3723E-01  0.0000E+00  2.8068E-01  0.0000E+00  0.0000E+00
  2.3600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.3923E-01  2.1825E-01  0.0000E+00  2.5655E-01  0.0000E+00  0.0000E+00
  2.3700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.1878E-01  3.0201E-01  0.0000E+00  2.3713E-01  0.0000E+00  0.0000E+00
  2.3800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.0163E-01  1.1040E-01  0.0000E+00  2.2127E-01  0.0000E+00  0.0000E+00
  2.3900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.8712E-01  1.6262E-01  0.0000E+00  2.0811E-01  0.0000E+00  0.0000E+00
  2.4000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.7476E-01  1.9729E-01  0.0000E+00  1.9699E-01  0.0000E+00  0.0000E+00
  2.4100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.6411E-01  1.5237E-01  0.0000E+00  1.8742E-01  0.0000E+00  0.0000E+00
  2.4200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.5484E-01  1.2641E-01  0.0000E+00  1.7904E-01  0.0000E+00  0.0000E+00
  2.4300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.4670E-01  1.4348E-01  0.0000E+00  1.7157E-01  0.0000E+00  0.0000E+00
  2.4400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3946E-01  1.3092E-01  0.0000E+00  1.6482E-01  0.0000E+00  0.0000E+00
  2.4500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3297E-01  1.5468E-01  0.0000E+00  1.5862E-01  0.0000E+00  0.0000E+00
  2.4600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.2709E-01  4.8195E-02  0.0000E+00  1.5287E-01  0.0000E+00  0.0000E+00
  2.4700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.1142E-01  4.1579E-01  0.0000E+00  8.5561E-01  0.0000E+00  0.0000E+00
  2.4800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.9573E-01  9.7501E-01  0.0000E+00  1.0847E+00  0.0000E+00  0.0000E+00
  2.4900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  8.2599E-01  9.5692E-01  0.0000E+00  1.0865E+00  0.0000E+00  0.0000E+00
  2.5000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.8270E-01  9.6376E-01  0.0000E+00  9.9129E-01  0.0000E+00  0.0000E+00
  2.5100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.0923E-01  6.4009E-01  0.0000E+00  8.6505E-01  0.0000E+00  0.0000E+00
  2.5200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.2810E-01  6.9541E-01  0.0000E+00  7.3932E-01  0.0000E+00  0.0000E+00
  2.5300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  5.5027E-01  5.7656E-01  0.0000E+00  6.2738E-01  0.0000E+00  0.0000E+00
  2.5400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.8047E-01  5.5280E-01  0.0000E+00  5.3326E-01  0.0000E+00  0.0000E+00
  2.5500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.2014E-01  4.8664E-01  0.0000E+00  4.5667E-01  0.0000E+00  0.0000E+00
  2.5600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.6909E-01  3.0662E-01  0.0000E+00  3.9548E-01  0.0000E+00  0.0000E+00
  2.5700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.2641E-01  4.1736E-01  0.0000E+00  3.4706E-01  0.0000E+00  0.0000E+00
  2.5800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.9094E-01  3.3297E-01  0.0000E+00  3.0886E-01  0.0000E+00  0.0000E+00
  2.5900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.6153E-01  2.2432E-01  0.0000E+00  2.7864E-01  0.0000E+00  0.0000E+00
  2.6000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.3709E-01  3.4324E-01  0.0000E+00  2.5458E-01  0.0000E+00  0.0000E+00
  2.6100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.1672E-01  1.5025E-01  0.0000E+00  2.3522E-01  0.0000E+00  0.0000E+00
  2.6200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.9963E-01  2.6581E-01  0.0000E+00  2.1942E-01  0.0000E+00  0.0000E+00
  2.6300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.8520E-01  1.9205E-01  0.0000E+00  2.0632E-01  0.0000E+00  0.0000E+00
  2.6400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.7289E-01  2.1284E-01  0.0000E+00  1.9526E-01  0.0000E+00  0.0000E+00
  2.6500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.6230E-01  1.1401E-01  0.0000E+00  1.8575E-01  0.0000E+00  0.0000E+00
  2.6600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.5310E-01  1.3661E-01  0.0000E+00  1.7742E-01  0.0000E+00  0.0000E+00
  2.6700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.4501E-01  5.5585E-02  0.0000E+00  1.7001E-01  0.0000E+00  0.0000E+00
  2.6800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3784E-01  1.6697E-01  0.0000E+00  1.6330E-01  0.0000E+00  0.0000E+00
  2.6900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3140E-01  1.5469E-01  0.0000E+00  1.5715E-01  0.0000E+00  0.0000E+00
  2.7000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.2557E-01  1.2578E-01  0.0000E+00  1.5144E-01  0.0000E+00  0.0000E+00
  2.7100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.0995E-01  9.9323E-01  0.0000E+00  8.5424E-01  0.0000E+00  0.0000E+00
  2.7200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.9431E-01  9.1918E-01  0.0000E+00  1.0834E+00  0.0000E+00  0.0000E+00
  2.7300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  8.2462E-01  4.1527E-01  0.0000E+00  1.0853E+00  0.0000E+00  0.0000E+00
  2.7400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.8137E-01  7.7419E-01  0.0000E+00  9.9004E-01  0.0000E+00  0.0000E+00
  2.7500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.0795E-01  5.2379E-01  0.0000E+00  8.6384E-01  0.0000E+00  0.0000E+00
  2.7600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.2686E-01  4.9316E-01  0.0000E+00  7.3815E-01  0.0000E+00  0.0000E+00
  2.7700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  5.4908E-01  5.1957E-01  0.0000E+00  6.2625E-01  0.0000E+00  0.0000E+00
  2.7800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.7932E-01  4.2612E-01  0.0000E+00  5.3217E-01  0.0000E+00  0.0000E+00
  2.7900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.1902E-01  5.8938E-01  0.0000E+00  4.5561E-01  0.0000E+00  0.0000E+00
  2.8000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.6801E-01  3.8650E-01  0.0000E+00  3.9445E-01  0.0000E+00  0.0000E+00
  2.8100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.2537E-01  2.8570E-01  0.0000E+00  3.4607E-01  0.0000E+00  0.0000E+00
  2.8200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.8994E-01  2.5748E-01  0.0000E+00  3.0789E-01  0.0000E+00  0.0000E+00
  2.8300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.6055E-01  2.0479E-01  0.0000E+00  2.7771E-01  0.0000E+00  0.0000E+00
  2.8400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.3615E-01  3.8120E-01  0.0000E+00  2.5368E-01  0.0000E+00  0.0000E+00
  2.8500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.1581E-01  2.1470E-01  0.0000E+00  2.3435E-01  0.0000E+00  0.0000E+00
  2.8600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.9875E-01  2.5624E-01  0.0000E+00  2.1858E-01  0.0000E+00  0.0000E+00
  2.8700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.8435E-01  1.7523E-01  0.0000E+00  2.0550E-01  0.0000E+00  0.0000E+00
  2.8800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.7207E-01  8.1779E-02  0.0000E+00  1.9447E-01  0.0000E+00  0.0000E+00
  2.8900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.6151E-01  2.0033E-01  0.0000E+00  1.8499E-01  0.0000E+00  0.0000E+00
  2.9000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.5233E-01  1.1996E-01  0.0000E+00  1.7668E-01  0.0000E+00  0.0000E+00
  2.9100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.4427E-01  8.9495E-02  0.0000E+00  1.6929E-01  0.0000E+00  0.0000E+00
  2.9200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3712E-01  1.5650E-01  0.0000E+00  1.6260E-01  0.0000E+00  0.0000E+00
  2.9300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3071E-01  1.2133E-01  0.0000E+00  1.5647E-01  0.0000E+00  0.0000E+00
  2.9400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.2490E-01  1.3802E-01  0.0000E+00  1.5079E-01  0.0000E+00  0.0000E+00
  2.9500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.0930E-01  8.3856E-01  0.0000E+00  8.5361E-01  0.0000E+00  0.0000E+00
  2.9600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.9368E-01  5.0435E-01  0.0000E+00  1.0828E+00  0.0000E+00  0.0000E+00
  2.9700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  8.2401E-01  1.2729E+00  0.0000E+00  1.0847E+00  0.0000E+00  0.0000E+00
  2.9800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.8079E-01  9.7789E-01  0.0000E+00  9.8947E-01  0.0000E+00  0.0000E+00
  2.9900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  7.0739E-01  6.7370E-01  0.0000E+00  8.6329E-01  0.0000E+00  0.0000E+00
  3.0000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.2631E-01  9.8016E-01  0.0000E+00  7.3762E-01  0.0000E+00  0.0000E+00
  3.0100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  5.4855E-01  6.4411E-01  0.0000E+00  6.2573E-01  0.0000E+00  0.0000E+00
  3.0200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.7881E-01  6.2683E-01  0.0000E+00  5.3167E-01  0.0000E+00  0.0000E+00
  3.0300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  4.1853E-01  3.0713E-01  0.0000E+00  4.5512E-01  0.0000E+00  0.0000E+00
  3.0400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.6753E-01  2.8062E-01  0.0000E+00  3.9398E-01  0.0000E+00  0.0000E+00
  3.0500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  3.2491E-01  4.9422E-01  0.0000E+00  3.4561E-01  0.0000E+00  0.0000E+00
  3.0600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.8949E-01  3.3564E-01  0.0000E+00  3.0745E-01  0.0000E+00  0.0000E+00
  3.0700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.6012E-01  2.3922E-01  0.0000E+00  2.7728E-01  0.0000E+00  0.0000E+00
  3.0800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.3573E-01  2.1627E-01  0.0000E+00  2.5327E-01  0.0000E+00  0.0000E+00
  3.0900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  2.1541E-01  3.1166E-01  0.0000E+00  2.3395E-01  0.0000E+00  0.0000E+00
  3.1000E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.9836E-01  1.6998E-01  0.0000E+00  2.1819E-01  0.0000E+00  0.0000E+00
  3.1100E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.8397E-01  2.1907E-01  0.0000E+00  2.0513E-01  0.0000E+00  0.0000E+00
  3.1200E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.7171E-01  2.1247E-01  0.0000E+00  1.9411E-01  0.0000E+00  0.0000E+00
  3.1300E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.6116E-01  1.5096E-01  0.0000E+00  1.8464E-01  0.0000E+00  0.0000E+00
  3.1400E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.5199E-01  1.5887E-01  0.0000E+00  1.7634E-01  0.0000E+00  0.0000E+00
  3.1500E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.4394E-01  1.3977E-01  0.0000E+00  1.6896E-01  0.0000E+00  0.0000E+00
  3.1600E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3680E-01  1.2507E-01  0.0000E+00  1.6229E-01  0.0000E+00  0.0000E+00
  3.1700E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.3040E-01  8.9376E-02  0.0000E+00  1.5617E-01  0.0000E+00  0.0000E+00
  3.1800E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  1.2460E-01  1.0182E-01  0.0000E+00  1.5050E-01  0.0000E+00  0.0000E+00
  3.1900E+02  2.1666E+00  7.5729E+01  1.5006E+02  1.3978E+01  5.4164E-01  1.1382E+02  1.5006E+02  1.6790E+01  8.4865E+00  6.0902E-01  8.9518E-01  0.0000E+00  8.5332E-01  0.0000E+00  0.0000E+00
